step,state,fitness,N,K,D,rep,condition,landscape_seed,start_fitness
2,16382,0.4911140084050902,16,8,4,27,HM_channel,1407326387,0.5313743780222169
3,16046,0.5439125411399238,16,8,4,27,HM_channel,1407326387,0.5313743780222169
4,16039,0.5692152910571949,16,8,4,27,HM_channel,1407326387,0.5313743780222169
5,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
6,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
7,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
8,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
9,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
10,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
11,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
12,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
13,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
14,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
15,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
16,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
17,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
18,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
19,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
20,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
21,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
22,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
23,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
24,16102,0.6628372914374453,16,8,4,27,HM_channel,1407326387,0.5313743780222169
25,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
26,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
27,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
28,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
29,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
30,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
31,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
32,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
33,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
34,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
35,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
36,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
37,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
38,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
39,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
40,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
41,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
42,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
43,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
44,16038,0.6844119194716689,16,8,4,27,HM_channel,1407326387,0.5313743780222169
45,8071,0.656974040220981,16,8,4,27,HM_channel,1407326387,0.5313743780222169
46,8071,0.656974040220981,16,8,4,27,HM_channel,1407326387,0.5313743780222169
47,6023,0.6773637452091301,16,8,4,27,HM_channel,1407326387,0.5313743780222169
48,6023,0.6773637452091301,16,8,4,27,HM_channel,1407326387,0.5313743780222169
49,6023,0.6773637452091301,16,8,4,27,HM_channel,1407326387,0.5313743780222169
50,6023,0.6773637452091301,16,8,4,27,HM_channel,1407326387,0.5313743780222169
0,11243,0.5313743780222169,16,8,8,27,HM_channel,1407326387,0.5313743780222169
1,10432,0.5059079959612053,16,8,8,27,HM_channel,1407326387,0.5313743780222169
2,12631,0.4377852635575051,16,8,8,27,HM_channel,1407326387,0.5313743780222169
3,26913,0.4197315271051717,16,8,8,27,HM_channel,1407326387,0.5313743780222169
4,43559,0.5419899528212185,16,8,8,27,HM_channel,1407326387,0.5313743780222169
5,9637,0.6678015418829685,16,8,8,27,HM_channel,1407326387,0.5313743780222169
6,9637,0.6678015418829685,16,8,8,27,HM_channel,1407326387,0.5313743780222169
7,54438,0.5281158957279235,16,8,8,27,HM_channel,1407326387,0.5313743780222169
8,38631,0.6121519412015134,16,8,8,27,HM_channel,1407326387,0.5313743780222169
9,38631,0.6121519412015134,16,8,8,27,HM_channel,1407326387,0.5313743780222169
10,22185,0.6029464440468904,16,8,8,27,HM_channel,1407326387,0.5313743780222169
11,22457,0.6168134408714265,16,8,8,27,HM_channel,1407326387,0.5313743780222169
12,22457,0.6168134408714265,16,8,8,27,HM_channel,1407326387,0.5313743780222169
13,24336,0.5100383327319585,16,8,8,27,HM_channel,1407326387,0.5313743780222169
14,18038,0.6024647798176088,16,8,8,27,HM_channel,1407326387,0.5313743780222169
15,18038,0.6024647798176088,16,8,8,27,HM_channel,1407326387,0.5313743780222169
16,23403,0.5602083741962677,16,8,8,27,HM_channel,1407326387,0.5313743780222169
17,27992,0.587951117025045,16,8,8,27,HM_channel,1407326387,0.5313743780222169
18,31056,0.5873685058554735,16,8,8,27,HM_channel,1407326387,0.5313743780222169
19,26944,0.6606242196871391,16,8,8,27,HM_channel,1407326387,0.5313743780222169
20,23748,0.49974442421729715,16,8,8,27,HM_channel,1407326387,0.5313743780222169
21,23240,0.5405093208204723,16,8,8,27,HM_channel,1407326387,0.5313743780222169
22,939,0.471417398929482,16,8,8,27,HM_channel,1407326387,0.5313743780222169
23,40607,0.4486208480679174,16,8,8,27,HM_channel,1407326387,0.5313743780222169
24,44954,0.6041233796304796,16,8,8,27,HM_channel,1407326387,0.5313743780222169
25,44954,0.6041233796304796,16,8,8,27,HM_channel,1407326387,0.5313743780222169
26,44954,0.6041233796304796,16,8,8,27,HM_channel,1407326387,0.5313743780222169
27,16066,0.5591250449745165,16,8,8,27,HM_channel,1407326387,0.5313743780222169
28,60004,0.5077578166238877,16,8,8,27,HM_channel,1407326387,0.5313743780222169
29,64289,0.5308601943706266,16,8,8,27,HM_channel,1407326387,0.5313743780222169
30,27661,0.46462539685037196,16,8,8,27,HM_channel,1407326387,0.5313743780222169
31,32395,0.5776960591108752,16,8,8,27,HM_channel,1407326387,0.5313743780222169
32,44523,0.6000861476120111,16,8,8,27,HM_channel,1407326387,0.5313743780222169
33,7035,0.6017603655798839,16,8,8,27,HM_channel,1407326387,0.5313743780222169
34,35591,0.5711497432115897,16,8,8,27,HM_channel,1407326387,0.5313743780222169
35,35587,0.71491634230239,16,8,8,27,HM_channel,1407326387,0.5313743780222169
36,35587,0.71491634230239,16,8,8,27,HM_channel,1407326387,0.5313743780222169
37,4123,0.6248769614124008,16,8,8,27,HM_channel,1407326387,0.5313743780222169
38,4123,0.6248769614124008,16,8,8,27,HM_channel,1407326387,0.5313743780222169
39,4123,0.6248769614124008,16,8,8,27,HM_channel,1407326387,0.5313743780222169
40,4155,0.6776108997387629,16,8,8,27,HM_channel,1407326387,0.5313743780222169
41,5179,0.6600076434668631,16,8,8,27,HM_channel,1407326387,0.5313743780222169
42,5179,0.6600076434668631,16,8,8,27,HM_channel,1407326387,0.5313743780222169
43,5179,0.6600076434668631,16,8,8,27,HM_channel,1407326387,0.5313743780222169
44,5179,0.6600076434668631,16,8,8,27,HM_channel,1407326387,0.5313743780222169
45,57274,0.5828288162222832,16,8,8,27,HM_channel,1407326387,0.5313743780222169
46,23035,0.5111397732381613,16,8,8,27,HM_channel,1407326387,0.5313743780222169
47,20602,0.5931514784571524,16,8,8,27,HM_channel,1407326387,0.5313743780222169
48,49344,0.5823631562943189,16,8,8,27,HM_channel,1407326387,0.5313743780222169
49,4697,0.5863381471479219,16,8,8,27,HM_channel,1407326387,0.5313743780222169
50,4536,0.5067339308926362,16,8,8,27,HM_channel,1407326387,0.5313743780222169
0,12062,0.4447545523747052,16,8,1,28,HM_channel,1942111360,0.4447545523747052
1,12046,0.6402903912660316,16,8,1,28,HM_channel,1942111360,0.4447545523747052
2,12046,0.6402903912660316,16,8,1,28,HM_channel,1942111360,0.4447545523747052
3,12046,0.6402903912660316,16,8,1,28,HM_channel,1942111360,0.4447545523747052
4,9998,0.6362271569296507,16,8,1,28,HM_channel,1942111360,0.4447545523747052
5,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
6,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
7,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
8,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
9,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
10,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
11,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
12,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
13,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
14,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
15,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
16,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
17,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
18,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
19,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
20,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
21,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
22,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
23,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
24,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
25,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
26,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
27,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
28,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
29,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
30,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
31,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
32,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
33,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
34,26382,0.6723481568676012,16,8,1,28,HM_channel,1942111360,0.4447545523747052
35,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
36,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
37,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
38,22278,0.6464340201791755,16,8,1,28,HM_channel,1942111360,0.4447545523747052
39,55046,0.6310177251065452,16,8,1,28,HM_channel,1942111360,0.4447545523747052
40,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
41,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
42,22278,0.6464340201791755,16,8,1,28,HM_channel,1942111360,0.4447545523747052
43,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
44,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
45,22278,0.6464340201791755,16,8,1,28,HM_channel,1942111360,0.4447545523747052
46,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
47,18182,0.6522290189705072,16,8,1,28,HM_channel,1942111360,0.4447545523747052
48,22278,0.6464340201791755,16,8,1,28,HM_channel,1942111360,0.4447545523747052
49,22278,0.6464340201791755,16,8,1,28,HM_channel,1942111360,0.4447545523747052
50,24326,0.6451045491111382,16,8,1,28,HM_channel,1942111360,0.4447545523747052
0,12062,0.4447545523747052,16,8,2,28,HM_channel,1942111360,0.4447545523747052
1,12063,0.5861086557524954,16,8,2,28,HM_channel,1942111360,0.4447545523747052
2,10143,0.5760380809552731,16,8,2,28,HM_channel,1942111360,0.4447545523747052
3,10123,0.5964856397867447,16,8,2,28,HM_channel,1942111360,0.4447545523747052
4,12163,0.6990950558667482,16,8,2,28,HM_channel,1942111360,0.4447545523747052
5,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
6,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
7,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
8,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
9,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
10,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
11,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
12,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
13,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
14,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
15,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
16,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
17,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
18,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
19,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
20,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
21,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
22,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
23,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
24,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
25,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
26,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
27,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
28,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
29,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
30,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
31,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
32,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
33,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
34,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
35,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
36,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
37,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
38,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
39,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
40,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
41,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
42,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
43,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
44,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
45,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
46,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
47,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
48,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
49,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
50,12167,0.7299206305855099,16,8,2,28,HM_channel,1942111360,0.4447545523747052
0,12062,0.4447545523747052,16,8,4,28,HM_channel,1942111360,0.4447545523747052
1,16132,0.554039100638739,16,8,4,28,HM_channel,1942111360,0.4447545523747052
2,12036,0.6233604747099327,16,8,4,28,HM_channel,1942111360,0.4447545523747052
3,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
4,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
5,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
6,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
7,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
8,3844,0.6755539202877703,16,8,4,28,HM_channel,1942111360,0.4447545523747052
9,12046,0.6402903912660316,16,8,4,28,HM_channel,1942111360,0.4447545523747052
10,12046,0.6402903912660316,16,8,4,28,HM_channel,1942111360,0.4447545523747052
11,36616,0.6846816770158756,16,8,4,28,HM_channel,1942111360,0.4447545523747052
12,43272,0.5902546270578609,16,8,4,28,HM_channel,1942111360,0.4447545523747052
13,43272,0.5902546270578609,16,8,4,28,HM_channel,1942111360,0.4447545523747052
14,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
15,47384,0.6896840951954712,16,8,4,28,HM_channel,1942111360,0.4447545523747052
16,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
17,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
18,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
19,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
20,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
21,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
22,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
23,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
24,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
25,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
26,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
27,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
28,48408,0.674261772827878,16,8,4,28,HM_channel,1942111360,0.4447545523747052
29,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
30,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
31,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
32,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
33,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
34,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
35,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
36,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
37,48536,0.7018757752146363,16,8,4,28,HM_channel,1942111360,0.4447545523747052
38,46526,0.601464496323941,16,8,4,28,HM_channel,1942111360,0.4447545523747052
39,46526,0.601464496323941,16,8,4,28,HM_channel,1942111360,0.4447545523747052
40,46526,0.601464496323941,16,8,4,28,HM_channel,1942111360,0.4447545523747052
41,13370,0.6197091465217177,16,8,4,28,HM_channel,1942111360,0.4447545523747052
42,12346,0.6630461093988962,16,8,4,28,HM_channel,1942111360,0.4447545523747052
43,12336,0.6277376654297451,16,8,4,28,HM_channel,1942111360,0.4447545523747052
44,13360,0.6556216034760105,16,8,4,28,HM_channel,1942111360,0.4447545523747052
45,13360,0.6556216034760105,16,8,4,28,HM_channel,1942111360,0.4447545523747052
46,13360,0.6556216034760105,16,8,4,28,HM_channel,1942111360,0.4447545523747052
47,12600,0.6569746267726749,16,8,4,28,HM_channel,1942111360,0.4447545523747052
48,37136,0.5904313943063834,16,8,4,28,HM_channel,1942111360,0.4447545523747052
49,37200,0.6166310167940734,16,8,4,28,HM_channel,1942111360,0.4447545523747052
50,38352,0.6211949895751817,16,8,4,28,HM_channel,1942111360,0.4447545523747052
0,12062,0.4447545523747052,16,8,8,28,HM_channel,1942111360,0.4447545523747052
1,4001,0.5579590809306458,16,8,8,28,HM_channel,1942111360,0.4447545523747052
2,23728,0.4816316774024654,16,8,8,28,HM_channel,1942111360,0.4447545523747052
3,23600,0.6261704684103043,16,8,8,28,HM_channel,1942111360,0.4447545523747052
4,23600,0.6261704684103043,16,8,8,28,HM_channel,1942111360,0.4447545523747052
5,42928,0.5890573927267825,16,8,8,28,HM_channel,1942111360,0.4447545523747052
6,42422,0.6747882563265531,16,8,8,28,HM_channel,1942111360,0.4447545523747052
7,42422,0.6747882563265531,16,8,8,28,HM_channel,1942111360,0.4447545523747052
8,42422,0.6747882563265531,16,8,8,28,HM_channel,1942111360,0.4447545523747052
9,42422,0.6747882563265531,16,8,8,28,HM_channel,1942111360,0.4447545523747052
10,34230,0.6842248788487282,16,8,8,28,HM_channel,1942111360,0.4447545523747052
11,34230,0.6842248788487282,16,8,8,28,HM_channel,1942111360,0.4447545523747052
12,34230,0.6842248788487282,16,8,8,28,HM_channel,1942111360,0.4447545523747052
13,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
14,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
15,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
16,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
17,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
18,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
19,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
20,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
21,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
22,38326,0.7014491633106298,16,8,8,28,HM_channel,1942111360,0.4447545523747052
23,38537,0.5595373158123854,16,8,8,28,HM_channel,1942111360,0.4447545523747052
24,40585,0.6121900887996596,16,8,8,28,HM_channel,1942111360,0.4447545523747052
25,18681,0.6062594262338127,16,8,8,28,HM_channel,1942111360,0.4447545523747052
26,18681,0.6062594262338127,16,8,8,28,HM_channel,1942111360,0.4447545523747052
27,18681,0.6062594262338127,16,8,8,28,HM_channel,1942111360,0.4447545523747052
28,31713,0.5547343293302771,16,8,8,28,HM_channel,1942111360,0.4447545523747052
29,64121,0.6364375318884581,16,8,8,28,HM_channel,1942111360,0.4447545523747052
30,64121,0.6364375318884581,16,8,8,28,HM_channel,1942111360,0.4447545523747052
31,64121,0.6364375318884581,16,8,8,28,HM_channel,1942111360,0.4447545523747052
32,26741,0.5799683495624399,16,8,8,28,HM_channel,1942111360,0.4447545523747052
33,64347,0.5779268520572259,16,8,8,28,HM_channel,1942111360,0.4447545523747052
34,64351,0.6506868797740128,16,8,8,28,HM_channel,1942111360,0.4447545523747052
35,64351,0.6506868797740128,16,8,8,28,HM_channel,1942111360,0.4447545523747052
36,47967,0.6152278475580488,16,8,8,28,HM_channel,1942111360,0.4447545523747052
37,7965,0.578916999666813,16,8,8,28,HM_channel,1942111360,0.4447545523747052
38,14953,0.5334915214349503,16,8,8,28,HM_channel,1942111360,0.4447545523747052
39,14782,0.4151415202422135,16,8,8,28,HM_channel,1942111360,0.4447545523747052
40,45566,0.6450322658846575,16,8,8,28,HM_channel,1942111360,0.4447545523747052
41,48682,0.6496126036260113,16,8,8,28,HM_channel,1942111360,0.4447545523747052
42,43050,0.6041459232784345,16,8,8,28,HM_channel,1942111360,0.4447545523747052
43,43050,0.6041459232784345,16,8,8,28,HM_channel,1942111360,0.4447545523747052
44,2123,0.5866078193067856,16,8,8,28,HM_channel,1942111360,0.4447545523747052
45,6219,0.6443347745447561,16,8,8,28,HM_channel,1942111360,0.4447545523747052
46,53069,0.5405990666874817,16,8,8,28,HM_channel,1942111360,0.4447545523747052
47,52997,0.6140586511698481,16,8,8,28,HM_channel,1942111360,0.4447545523747052
48,52997,0.6140586511698481,16,8,8,28,HM_channel,1942111360,0.4447545523747052
49,19269,0.7193079939411311,16,8,8,28,HM_channel,1942111360,0.4447545523747052
50,19269,0.7193079939411311,16,8,8,28,HM_channel,1942111360,0.4447545523747052
0,10740,0.5345626837504247,16,8,1,29,HM_channel,1460399771,0.5345626837504247
1,10736,0.6043279924007445,16,8,1,29,HM_channel,1460399771,0.5345626837504247
2,2544,0.6922454752769189,16,8,1,29,HM_channel,1460399771,0.5345626837504247
3,2546,0.7079494668044614,16,8,1,29,HM_channel,1460399771,0.5345626837504247
4,2546,0.7079494668044614,16,8,1,29,HM_channel,1460399771,0.5345626837504247
5,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
6,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
7,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
8,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
9,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
10,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
11,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
12,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
13,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
14,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
15,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
16,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
17,2546,0.7079494668044614,16,8,1,29,HM_channel,1460399771,0.5345626837504247
18,2546,0.7079494668044614,16,8,1,29,HM_channel,1460399771,0.5345626837504247
19,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
20,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
21,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
22,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
23,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
24,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
25,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
26,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
27,2554,0.7250180147895621,16,8,1,29,HM_channel,1460399771,0.5345626837504247
